omega,lambda_p,pi_bar
5.135821700096130371e-01,4.357764244079589844e+00,8.185078948736190796e-02
1.451624333858489990e-01,2.484143376350402832e-01,4.411057829856872559e-01
2.086064219474792480e-01,3.664585351943969727e+00,1.255016587674617767e-02
1.526144295930862427e-01,3.568602800369262695e+00,3.264247775077819824e-01
7.768314480781555176e-01,3.564946174621582031e+00,2.910581603646278381e-02
9.167272448539733887e-01,3.365947723388671875e+00,2.102079391479492188e-01
8.694712519645690918e-01,1.910538822412490845e-01,1.507239639759063721e-01
9.400364756584167480e-01,1.414775133132934570e+00,3.070470318198204041e-02
4.965148866176605225e-01,4.031873703002929688e+00,7.717559486627578735e-02
5.616242289543151855e-01,4.583673477172851562e+00,5.595606565475463867e-01
1.028905883431434631e-01,4.258282780647277832e-01,6.741653382778167725e-02
1.273200362920761108e-01,4.077055931091308594e+00,1.240683998912572861e-02
6.832470297813415527e-01,3.522706747055053711e+00,2.187374420464038849e-02
9.206412434577941895e-01,4.687844753265380859e+00,3.175881505012512207e-01
1.938032209873199463e-01,1.625387907028198242e+00,3.310442268848419189e-01
1.295696198940277100e-01,2.075343608856201172e+00,2.771744504570960999e-02
5.358988642692565918e-01,3.221686840057373047e+00,4.371181130409240723e-02
2.152776345610618591e-02,4.090129375457763672e+00,1.599740684032440186e-01
1.930315941572189331e-01,4.498698711395263672e-01,1.697946041822433472e-01
3.457119464874267578e-01,4.670282363891601562e+00,9.005779027938842773e-02
3.624043464660644531e-01,3.325778245925903320e+00,1.499900817871093750e-01
1.950929611921310425e-01,4.528888225555419922e+00,3.528339415788650513e-02
1.128915026783943176e-01,1.196300908923149109e-01,1.503021456301212311e-02
3.390239477157592773e-01,3.694056749343872070e+00,1.548634562641382217e-02
2.794060111045837402e-01,3.988800287246704102e+00,1.830257475376129150e-02
1.434033662080764771e-01,2.940724611282348633e+00,3.698458522558212280e-02
4.050314426422119141e-01,3.499622106552124023e+00,3.548119664192199707e-01
1.193738132715225220e-01,3.666969060897827148e+00,9.668007493019104004e-03
9.427624344825744629e-01,2.728002071380615234e+00,3.215151429176330566e-01
2.895237803459167480e-01,1.115229368209838867e+00,5.633306503295898438e-02
5.058011412620544434e-01,4.252800345420837402e-01,3.610821813344955444e-02
3.274842202663421631e-01,1.335453033447265625e+00,3.417007625102996826e-02
7.643122076988220215e-01,8.732479810714721680e-01,6.682151928544044495e-03
2.316921018064022064e-03,9.012244343757629395e-01,9.900510311126708984e-02
1.664419919252395630e-01,4.559294700622558594e+00,1.889551803469657898e-02
2.791578471660614014e-01,2.477377504110336304e-01,6.440024971961975098e-01
3.923357427120208740e-01,1.333401948213577271e-01,5.954295396804809570e-02
3.423325419425964355e-01,3.287417173385620117e+00,9.334553778171539307e-02
9.132536500692367554e-02,3.815198659896850586e+00,4.773121327161788940e-02
1.233218088746070862e-01,4.252795219421386719e+00,3.818584978580474854e-01
3.109679222106933594e-01,7.071663141250610352e-01,2.381941378116607666e-01
1.519656833261251450e-02,2.799581766128540039e+00,5.371878296136856079e-02
2.882055938243865967e-02,4.599913597106933594e+00,1.030294448137283325e-01
2.151914387941360474e-01,6.849547028541564941e-01,9.455761313438415527e-02
1.340712457895278931e-01,4.051503658294677734e+00,6.598771363496780396e-02
2.500930428504943848e-01,1.271492600440979004e+00,2.401962317526340485e-02
9.116135835647583008e-01,2.202227830886840820e+00,1.974987834692001343e-01
7.340271025896072388e-02,2.712421894073486328e+00,2.303613871335983276e-01
5.166091322898864746e-01,4.754593849182128906e+00,3.351542353630065918e-02
4.848025441169738770e-01,4.434279918670654297e+00,4.007757455110549927e-02
9.119085073471069336e-01,4.910839080810546875e+00,5.543570499867200851e-03
8.397257328033447266e-01,4.928739547729492188e+00,1.146051101386547089e-02
3.506573662161827087e-02,3.166609287261962891e+00,1.262564659118652344e-01
6.365977525711059570e-01,5.256392359733581543e-01,1.074773669242858887e-01
4.679874777793884277e-01,5.226701498031616211e-01,4.290345907211303711e-01
1.786091923713684082e-01,2.257087230682373047e+00,3.603603690862655640e-02
1.057249903678894043e-01,1.920079588890075684e+00,8.581319451332092285e-02
6.598419696092605591e-02,8.656482696533203125e-01,7.269375026226043701e-02
5.628412216901779175e-02,3.371147394180297852e+00,4.516379907727241516e-02
5.448325276374816895e-01,4.597947597503662109e+00,1.453325152397155762e-01
2.461429834365844727e-01,3.198735713958740234e+00,1.154265627264976501e-01
6.688635051250457764e-02,2.630566835403442383e+00,7.365879416465759277e-02
4.487539455294609070e-02,1.805620908737182617e+00,1.583702862262725830e-02
2.766321599483489990e-01,1.767303824424743652e+00,9.500913321971893311e-02
1.970998495817184448e-01,1.775356531143188477e+00,6.202754564583301544e-03
1.226251795887947083e-01,2.844938993453979492e+00,7.170239835977554321e-02
5.719459652900695801e-01,1.960567593574523926e+00,1.517779678106307983e-01
1.515151560306549072e-01,2.535200119018554688e+00,3.564222529530525208e-02
2.892319299280643463e-02,1.818146228790283203e+00,5.650445818901062012e-02
3.570440784096717834e-02,4.429433345794677734e+00,4.674052447080612183e-02
1.558003276586532593e-01,3.812391519546508789e+00,1.979369819164276123e-01
2.211397737264633179e-01,2.468672037124633789e+00,1.924614310264587402e-01
5.153676494956016541e-02,2.404691651463508606e-02,8.296816609799861908e-03
1.855733692646026611e-01,2.022487856447696686e-02,4.421713575720787048e-02
1.178891658782958984e-01,1.049330949783325195e+00,5.280303955078125000e-02
8.532094955444335938e-02,1.186033964157104492e+00,5.559854954481124878e-02
7.070163488388061523e-01,3.920091867446899414e+00,1.209132671356201172e-01
7.541276216506958008e-01,7.520006895065307617e-01,6.980720907449722290e-02
1.288007129915058613e-03,1.803882122039794922e+00,6.140715256333351135e-02
5.925244186073541641e-04,1.394564270973205566e+00,3.701742887496948242e-01
8.713378906250000000e-01,9.513221979141235352e-01,5.583387985825538635e-02
1.146789565682411194e-01,1.512445569038391113e+00,6.645438075065612793e-02
8.884446024894714355e-01,4.125103950500488281e+00,1.916049793362617493e-02
8.890472650527954102e-01,5.065057277679443359e-01,3.261252045631408691e-01
7.243414521217346191e-01,6.264828443527221680e-01,1.253632362931966782e-02
1.475999057292938232e-01,2.880435466766357422e+00,1.191877126693725586e-01
6.029398441314697266e-01,2.049588203430175781e+00,1.801215261220932007e-01
3.446057811379432678e-02,1.777608156204223633e+00,3.019711673259735107e-01
1.138625964522361755e-01,4.537065505981445312e+00,1.592110395431518555e-01
2.810677886009216309e-01,1.665045320987701416e-01,3.295776247978210449e-02
9.040402770042419434e-01,5.089468955993652344e-01,3.734182193875312805e-02
8.397391438484191895e-01,7.716247439384460449e-01,4.752014279365539551e-01
2.232259064912796021e-01,4.429572105407714844e+00,6.732811778783798218e-02
3.468537926673889160e-01,3.877823427319526672e-02,1.095896512269973755e-01
6.988017559051513672e-01,2.316865511238574982e-02,2.791363000869750977e-02
2.337388843297958374e-01,3.564528703689575195e+00,1.576632075011730194e-02
9.104549884796142578e-01,2.149443387985229492e+00,3.778026252985000610e-02
1.196720730513334274e-02,3.388776063919067383e+00,1.995470374822616577e-02
7.222149372100830078e-01,3.118251800537109375e+00,6.099127233028411865e-02
6.512580066919326782e-02,4.465249061584472656e+00,2.253242768347263336e-02
9.808447211980819702e-02,9.337791204452514648e-01,5.713754519820213318e-02
2.972785830497741699e-01,3.897162199020385742e+00,1.078325584530830383e-01
1.339748948812484741e-01,1.266308188438415527e+00,4.117806553840637207e-01
5.562000274658203125e-01,3.085005283355712891e+00,7.928422838449478149e-02
4.543005526065826416e-01,4.590004920959472656e+00,7.959931343793869019e-02
4.160249829292297363e-01,3.632033765316009521e-01,4.334898293018341064e-02
2.417940646409988403e-01,3.357762694358825684e-01,1.962066739797592163e-01
1.992575675249099731e-01,4.646524906158447266e+00,2.147893793880939484e-02
2.209986895322799683e-01,4.182665348052978516e-01,1.549285352230072021e-01
1.792839914560317993e-01,4.954969584941864014e-01,1.997558474540710449e-01
1.962831467390060425e-01,6.381150484085083008e-01,1.676558107137680054e-01
4.303568005561828613e-01,4.895673274993896484e+00,2.139926254749298096e-01
3.712704032659530640e-02,2.523428201675415039e+00,1.724013388156890869e-01
2.255871742963790894e-01,1.995198130607604980e+00,1.805534772574901581e-02
5.569062232971191406e-01,3.064213991165161133e-01,1.399238966405391693e-02
1.774800121784210205e-01,4.278708934783935547e+00,2.852492928504943848e-01
3.142657279968261719e-01,4.678332328796386719e+00,1.084467470645904541e-01
3.925206884741783142e-02,3.191301107406616211e+00,5.938360467553138733e-02
8.427773714065551758e-01,1.704679369926452637e+00,1.738451123237609863e-01
1.918172463774681091e-02,1.531828343868255615e-01,1.440430283546447754e-01
8.844970911741256714e-02,4.320872306823730469e+00,1.433666348457336426e-01
8.309959620237350464e-02,2.880052030086517334e-01,2.428185343742370605e-01
6.435259580612182617e-01,1.016178652644157410e-01,1.142807900905609131e-01
1.362779289484024048e-01,5.807849764823913574e-01,4.830161482095718384e-02
6.410518288612365723e-02,4.533602714538574219e+00,5.067120790481567383e-01
5.923407673835754395e-01,2.026880264282226562e+00,8.173330128192901611e-02
4.297507181763648987e-02,1.395421743392944336e+00,4.631444513797760010e-01
1.525812149047851562e-01,1.487117052078247070e+00,1.515408791601657867e-02
9.284902811050415039e-01,4.720362663269042969e+00,1.946541853249073029e-02
1.312137246131896973e-01,7.933286577463150024e-02,2.383824437856674194e-01
4.443482160568237305e-01,1.931903123855590820e+00,1.707686483860015869e-01
7.269682288169860840e-01,2.723736047744750977e+00,1.253252774477005005e-01
4.985823482275009155e-02,2.021019935607910156e+00,1.919765621423721313e-01
3.264240920543670654e-02,2.691973447799682617e+00,5.013553798198699951e-02
5.482322573661804199e-01,1.218615546822547913e-01,1.708573661744594574e-02
