omega,lambda_p,pi_bar
7.174423933029174805e-01,3.742016792297363281e+00,5.486902594566345215e-01
1.819493323564529419e-01,2.944899559020996094e+00,1.145412087440490723e+00
2.838375233113765717e-02,2.736537694931030273e+00,1.318380236625671387e-01
6.441920250654220581e-02,1.934195995330810547e+00,3.956098258495330811e-01
2.469432950019836426e-01,4.638878822326660156e+00,4.667309820652008057e-01
1.794272661209106445e-01,4.773364543914794922e+00,4.207319617271423340e-01
6.255216002464294434e-01,3.827095746994018555e+00,5.016173720359802246e-01
9.659437537193298340e-01,2.189198255538940430e+00,4.818982779979705811e-01
2.084169685840606689e-01,3.784183979034423828e+00,8.603457808494567871e-01
9.185262918472290039e-01,1.886279344558715820e+00,3.253479599952697754e-01
1.041176766157150269e-01,7.823833823204040527e-01,8.860491514205932617e-01
7.508545517921447754e-01,2.388013124465942383e+00,1.237787127494812012e+00
9.301792979240417480e-01,2.190608501434326172e+00,2.384744286537170410e-01
1.620247960090637207e-01,4.399476528167724609e+00,9.754545092582702637e-01
1.114294156432151794e-01,2.774459362030029297e+00,8.531153798103332520e-01
9.102047681808471680e-01,3.228884220123291016e+00,3.556247949600219727e-01
1.602730304002761841e-01,3.945852816104888916e-01,9.565862417221069336e-01
6.757344603538513184e-01,2.450906276702880859e+00,1.189134240150451660e+00
6.327630877494812012e-01,3.602745294570922852e+00,1.170515775680541992e+00
6.139854341745376587e-02,3.118472099304199219e+00,1.552592962980270386e-01
1.468686461448669434e-01,2.269954919815063477e+00,5.527985095977783203e-01
9.567673802375793457e-01,2.923235893249511719e+00,7.761721611022949219e-01
8.539220094680786133e-01,4.354857444763183594e+00,2.876344025135040283e-01
4.165949523448944092e-01,3.024415731430053711e+00,1.372162103652954102e+00
1.459727287292480469e-01,2.626026630401611328e+00,1.322033286094665527e+00
9.389380812644958496e-01,2.539997339248657227e+00,1.868346333503723145e-01
8.607454299926757812e-01,4.600502848625183105e-01,8.106091022491455078e-01
5.211253166198730469e-01,2.961117982864379883e+00,4.659589231014251709e-01
