omega,lambda_p,pi_bar
5.211037769913673401e-02,2.780646085739135742e+00,2.197514288127422333e-02
4.453804716467857361e-02,1.467756032943725586e+00,2.519796602427959442e-02
5.150869488716125488e-02,2.690598726272583008e+00,2.268192730844020844e-02
7.274954766035079956e-02,1.078162312507629395e+00,2.105405554175376892e-02
6.908555328845977783e-02,1.702847480773925781e+00,2.262265793979167938e-02
6.657167524099349976e-02,4.041321277618408203e+00,1.713764667510986328e-02
5.685093253850936890e-02,3.848288774490356445e+00,2.537349797785282135e-02
7.056403160095214844e-02,4.340138658881187439e-02,1.652253605425357819e-02
3.986481204628944397e-02,2.636209487915039062e+00,1.695559173822402954e-02
6.003632768988609314e-02,2.622700691223144531e+00,7.514572702348232269e-03
4.955385625362396240e-02,4.011697769165039062e+00,1.465556491166353226e-02
1.310037523508071899e-01,1.376411795616149902e+00,2.113501355051994324e-02
7.646837085485458374e-02,1.336506605148315430e+00,1.584168337285518646e-02
6.049265712499618530e-02,3.976107835769653320e+00,2.344073541462421417e-02
4.683972895145416260e-02,3.940861701965332031e+00,2.174536325037479401e-02
5.168502405285835266e-02,3.887370347976684570e+00,1.237888261675834656e-02
5.115951225161552429e-02,1.239848971366882324e+00,2.424219623208045959e-02
5.969227477908134460e-02,4.445468425750732422e+00,2.645137906074523926e-02
5.425551906228065491e-02,1.294181466102600098e+00,1.899405755102634430e-02
6.299689412117004395e-02,3.953766584396362305e+00,2.224871516227722168e-02
6.959908455610275269e-02,9.975503087043762207e-01,2.081200666725635529e-02
6.060262769460678101e-02,3.903935194015502930e+00,2.116793580353260040e-02
1.103552505373954773e-01,1.228757023811340332e+00,2.123952470719814301e-02
1.449218839406967163e-01,4.178557395935058594e+00,1.507842447608709335e-02
9.522635489702224731e-02,4.760594367980957031e+00,2.229375019669532776e-02
5.575939640402793884e-02,3.908332824707031250e+00,2.278266102075576782e-02
8.999783545732498169e-02,1.228189110755920410e+00,1.708510518074035645e-02
5.087572336196899414e-02,4.155228137969970703e+00,2.221160009503364563e-02
6.436286121606826782e-02,4.970303058624267578e+00,2.583683654665946960e-02
6.833414733409881592e-02,1.275376439094543457e+00,2.421978302299976349e-02
5.907328054308891296e-02,2.658439159393310547e+00,2.062306739389896393e-02
5.000292137265205383e-02,1.270442008972167969e+00,1.712993346154689789e-02
2.006163299083709717e-01,4.798379421234130859e+00,2.628475055098533630e-02
6.204709783196449280e-02,3.854411363601684570e+00,2.564851939678192139e-02
5.038625001907348633e-02,1.312489151954650879e+00,1.088554412126541138e-02
2.182583510875701904e-01,3.770774841308593750e+00,2.432957477867603302e-02
6.868848949670791626e-02,1.107973933219909668e+00,2.291631512343883514e-02
7.665898650884628296e-02,2.184585034847259521e-01,2.119940705597400665e-02
2.227302342653274536e-01,1.129173040390014648e+00,1.852155476808547974e-02
4.712499305605888367e-02,4.095515251159667969e+00,2.455402165651321411e-02
5.035241320729255676e-02,2.451729536056518555e+00,4.151106346398591995e-03
4.553227871656417847e-02,4.876012802124023438e+00,2.096496894955635071e-02
6.444381177425384521e-02,3.861826658248901367e+00,2.031103521585464478e-02
5.587962269783020020e-02,4.280772686004638672e+00,2.031414024531841278e-02
