omega,lambda_p,pi_bar
6.097740530967712402e-01,3.782002687454223633e+00,1.065232381224632263e-01
1.438345462083816528e-01,9.774554967880249023e-01,1.239448189735412598e-01
7.817243933677673340e-01,3.285292863845825195e+00,1.945169210433959961e+00
4.177348017692565918e-01,1.994526624679565430e+00,1.822868704795837402e+00
2.206355631351470947e-01,4.236642122268676758e-01,1.064272761344909668e+00
2.990404367446899414e-01,1.700885295867919922e+00,1.787708044052124023e+00
9.943647384643554688e-01,5.367665886878967285e-01,7.093704938888549805e-01
9.583608508110046387e-01,4.617861270904541016e+00,2.586550116539001465e-01
5.118725299835205078e-01,3.409814596176147461e+00,3.987129032611846924e-02
9.409183263778686523e-01,2.054821252822875977e+00,1.044666051864624023e+00
8.336421251296997070e-01,4.551895141601562500e+00,1.317554950714111328e+00
3.892029523849487305e-01,2.588692903518676758e+00,2.575203180313110352e-01
7.515326738357543945e-01,2.419993400573730469e+00,1.648570895195007324e+00
6.750908493995666504e-01,3.929898023605346680e+00,1.113710254430770874e-01
7.623053193092346191e-01,1.033885776996612549e-01,5.013114213943481445e-01
4.306742250919342041e-01,2.684099197387695312e+00,8.228743672370910645e-01
8.123885393142700195e-01,1.528694987297058105e+00,1.836869567632675171e-01
1.542779207229614258e-01,1.980039328336715698e-01,1.465245366096496582e+00
2.373595237731933594e-01,4.835101604461669922e+00,1.746247529983520508e+00
6.724644303321838379e-01,4.334527492523193359e+00,7.609663009643554688e-01
9.901390671730041504e-01,5.479023456573486328e-01,6.781271100044250488e-01
5.196276307106018066e-01,2.976094007492065430e+00,1.971165776252746582e+00
6.024325489997863770e-01,4.562861323356628418e-01,3.022716939449310303e-01
4.067665934562683105e-01,3.576686620712280273e+00,1.298657059669494629e+00
5.067398548126220703e-01,4.701797008514404297e+00,1.825297117233276367e+00
2.588533163070678711e-01,4.728721141815185547e+00,1.953315019607543945e+00
7.431436330080032349e-02,2.629601955413818359e+00,2.139595299959182739e-01
6.924979090690612793e-01,4.073282718658447266e+00,1.447053402662277222e-01
1.050878688693046570e-01,4.208460330963134766e+00,8.202878832817077637e-01
5.483669042587280273e-01,1.887954831123352051e+00,1.931546926498413086e+00
3.442827463150024414e-01,4.055624961853027344e+00,5.166518092155456543e-01
2.005403190851211548e-01,2.620036125183105469e+00,6.770946979522705078e-01
5.377324819564819336e-01,1.525645375251770020e+00,1.320298671722412109e+00
6.416117548942565918e-01,7.059084177017211914e-01,4.052289128303527832e-01
2.837609350681304932e-01,4.847065925598144531e+00,1.814728379249572754e+00
5.796474814414978027e-01,3.322905600070953369e-01,9.892392158508300781e-01
5.251836180686950684e-01,2.705561399459838867e+00,1.784528017044067383e+00
5.685579776763916016e-01,2.384450197219848633e+00,9.019504785537719727e-01
4.244394600391387939e-01,3.520709276199340820e+00,6.695829033851623535e-01
7.193795442581176758e-01,7.569221258163452148e-01,1.320974111557006836e+00
3.652533888816833496e-01,2.344676017761230469e+00,3.642858862876892090e-01
8.561055660247802734e-01,4.675644397735595703e+00,2.555635273456573486e-01
6.592074632644653320e-01,3.980117797851562500e+00,1.138064384460449219e+00
3.682539165019989014e-01,2.910495996475219727e+00,1.437381625175476074e+00
4.440619647502899170e-01,5.666437745094299316e-01,1.508389830589294434e+00
7.638983130455017090e-01,2.943395376205444336e+00,8.182903528213500977e-01
9.200206995010375977e-01,4.008109092712402344e+00,1.395468354225158691e+00
7.668051719665527344e-01,4.599722862243652344e+00,1.792523503303527832e+00
7.883964180946350098e-01,3.085017919540405273e+00,1.303268671035766602e+00
3.134009838104248047e-01,2.485413312911987305e+00,2.527636475861072540e-02
2.232233583927154541e-01,1.699090600013732910e+00,1.811380267143249512e+00
6.281899809837341309e-01,5.342080593109130859e-01,2.457525283098220825e-01
1.275724619626998901e-01,3.062993288040161133e+00,1.075179696083068848e+00
3.188065290451049805e-01,1.277609825134277344e+00,1.797187566757202148e+00
5.011403560638427734e-01,7.173491269350051880e-02,4.374871850013732910e-01
4.887023270130157471e-01,4.482956886291503906e+00,7.807301282882690430e-01
4.310470521450042725e-01,3.435453891754150391e+00,4.091584384441375732e-01
4.869800508022308350e-01,2.715573549270629883e+00,1.408686280250549316e+00
7.075197696685791016e-01,2.435904264450073242e+00,2.050434648990631104e-01
4.489331841468811035e-01,3.333147287368774414e+00,5.592519044876098633e-01
7.044210433959960938e-01,1.530403643846511841e-01,1.312615752220153809e+00
1.404324024915695190e-01,3.067971467971801758e+00,1.250998616218566895e+00
4.656530916690826416e-01,3.806430578231811523e+00,1.515246391296386719e+00
6.797424554824829102e-01,3.109675407409667969e+00,8.685510158538818359e-01
3.864445984363555908e-01,3.269320487976074219e+00,8.112069964408874512e-01
5.337871909141540527e-01,4.041434526443481445e-01,1.073268532752990723e+00
9.887225627899169922e-01,2.257969141006469727e+00,7.272517681121826172e-01
4.004886746406555176e-01,6.918702125549316406e-01,1.240710258483886719e+00
9.604638218879699707e-01,4.093014717102050781e+00,1.393741965293884277e+00
4.536072015762329102e-01,2.421785354614257812e+00,1.227223634719848633e+00
5.626750588417053223e-01,1.690344929695129395e+00,1.802508950233459473e+00
6.230810880661010742e-01,1.704739451408386230e+00,1.466698050498962402e+00
4.955570697784423828e-01,3.891500234603881836e+00,4.360090792179107666e-01
8.169756531715393066e-01,4.858774662017822266e+00,9.678443074226379395e-01
3.450577855110168457e-01,2.320375680923461914e+00,1.115247726440429688e+00
4.676952958106994629e-01,2.077556133270263672e+00,5.933330953121185303e-02
2.745327055454254150e-01,1.310824513435363770e+00,1.146775484085083008e+00
8.631978631019592285e-01,1.557325482368469238e+00,2.201076894998550415e-01
5.467362403869628906e-01,4.995678901672363281e+00,1.147636651992797852e+00
7.286543846130371094e-01,1.758925676345825195e+00,1.846692681312561035e+00
7.181495428085327148e-01,7.173059135675430298e-02,1.696948051452636719e+00
1.595484018325805664e-01,1.256820797920227051e+00,1.229193806648254395e+00
2.416315861046314240e-02,3.428709745407104492e+00,1.203153371810913086e+00
4.146782159805297852e-01,9.024283885955810547e-01,2.234924286603927612e-01
2.018030434846878052e-01,2.206132650375366211e+00,1.497029662132263184e+00
